股票代码,pid
600210,2915
600211,13901
600212,41551
600213,44356
600215,50414
600216,2180
600217,637
600218,1118
600219,30118
600220,27844
600221,48771
600222,38123
600223,49966
600225,49593
600226,14133
600227,6079
600228,14603
600229,26543
600230,32775
600231,20123
600232,8772
600233,28369
600234,3933
600235,40191
600236,40881
600237,6229
600238,41768
600239,3945
600241,2698
600242,47850
600243,397
600246,24020
600247,49025
600248,26567
600249,17030
600250,44344
600251,24327
600252,20210
600255,6632
600256,9951
600257,23943
600258,20326
600259,4455
600260,44613
600261,54249
600262,27596
600265,15944
600266,3226
600267,53736
600268,37516
600269,10970
600271,3420
600272,33176
600273,6343
600275,26682
600276,18168
600277,18241
600278,47803
600279,15780
600280,30237
600281,41942
600282,2761
600283,50373
600284,14859
600285,51881
600287,48946
600288,40785
600289,13180
600290,1057
600291,9895
600292,51050
600293,41423
600295,16961
600297,30424
600298,29489
600299,38904
600300,31441
600301,16328
600302,6932
600303,46206
600305,43923
600306,8870
600307,25542
600308,19933
600309,47689
600310,12262
600311,10006
600312,43634
600313,39465
600315,46687
600316,18452
600317,27169
600318,44228
600319,20373
600320,22966
600321,47738
600322,42377
600323,9834
600325,25472
600326,6022
600327,36261
600328,50008
600329,14664
600330,53831
600331,51199
600332,41644
600333,35194
600335,25744
600336,2404
600337,44260
600338,39231
600339,34171
600340,26743
600343,32676
600345,37918
600346,10827
600348,895
600350,12235
600351,43366
600352,5318
600353,39274
600355,53095
600356,13279
600358,34630
600359,4369
600360,45199
600361,38347
600362,17155
600363,26714
600365,50246
600366,37407
600367,51378
600368,29824
600369,14879
600370,16834
600371,41902
600372,24815
600373,54041
600375,10827
600376,26561
600377,9191
600378,38859
600379,20053
600380,31710
600381,19534
600382,44894
600383,43787
600385,12407
600386,36460
600387,35531
600388,49062
600389,6212
600390,26937
600391,31753
600392,1980
600393,40989
600395,19808
600396,15297
600397,32870
600398,11169
600399,51948
600400,53803
600403,18010
600405,17969
600406,49336
600408,11166
600409,9634
600410,47196
600415,42872
600416,26011
600418,14468
600419,41189
600420,16590
600421,31960
600422,11109
600423,19712
600425,49698
600426,25384
600428,9022
600429,21807
600433,42308
600435,19491
600436,33537
600438,3401
600439,44091
600444,25093
600446,21300
600448,41392
600449,31899
600452,23649
600456,10499
600458,45099
600459,7400
600460,32319
600461,39873
600462,36376
600463,15690
600466,30139
600467,27949
600468,5922
600469,15324
600470,49994
600475,48750
600476,7324
600477,23393
600478,43056
600479,21016
600480,3483
600481,6594
600482,15320
600483,29846
600485,19349
600486,2252
600487,47096
600488,11029
600489,46506
600490,53745
600491,37123
600493,40619
600495,11167
600496,33220
600497,52293
600498,4048
600499,11876
600500,40657
600501,17897
600502,7539
600503,5485
600505,14801
600506,39044
600507,13720
600508,45830
600509,1900
600510,43207
600511,3820
600512,19360
600513,7603
600515,18979
600516,20859
600517,53849
600518,12648
600519,43351
600520,10469
600521,8474
600522,37671
600523,26842
600525,20427
600526,36360
600527,42883
600528,45038
600529,31235
600530,47848
600531,40395
600532,53096
600533,36688
600535,53909
600536,19590
600537,876
600538,24260
600539,51772
600540,11500
600543,5091
600545,36824
600546,52780
600547,46640
600548,38694
600549,21573
600550,25166
600551,6690
600552,11075
600555,45946
600556,49092
600557,46368
600558,42116
600559,10599
600560,43859
600561,38110
600562,21746
600563,37715
600565,42830
600566,45041
600567,15157
600568,53450
600569,10987
600570,7649
600571,40273
600572,47601
600573,12398
600575,23214
600576,16323
600577,36863
600578,43818
600579,20895
600580,41386
600581,37108
600582,47769
600583,45339
600584,41124
600585,18418
600586,40527
600587,30207
600588,13266
600589,13231
600590,36883
600592,6638
600593,24083
600594,46777
600595,7837
600596,25263
600597,7591
600598,1645
600599,25707
600600,28539
600601,25098
600602,5986
600603,21604
600604,24046
600605,2069
600606,18581
600608,1110
600609,20553
600611,11464
600612,33717
600614,12638
600616,9864
600617,53739
600618,2891
600619,38633
600620,25444
600621,33402
600622,37453
600623,32656
600624,47127
600626,5463
600628,34495
600629,6395
600630,37208
600633,9034
600634,23809
600635,139
600636,9653
600637,12274
600638,9443
600639,25946
600640,20564
600641,40058
600642,45187
600643,8697
600644,8213
600645,34755
600647,35934
600648,41898
600649,7834
600650,27585
600652,4993
600653,33901
600654,14209
600655,24319
600657,34963
600658,42128
600660,3672
600661,26407
600662,42633
600663,38171
600664,28410
600665,43992
600666,9096
600667,49040
600668,25692
600671,30566
600673,8163
600674,9171
600675,41181
600676,43044
600677,31226
600678,30932
600679,540
600681,14952
600682,31637
600683,27047
600684,30599
600685,47630
600686,15380
600687,28573
600688,16001
600689,47237
600690,9188
600691,14505
600692,3717
600693,52888
600694,10569
600695,21972
600696,45778
600697,28571
600698,11197
600699,24067
600701,5115
600702,53976
600703,19580
600704,19994
600705,4003
600707,16440
600708,17765
600710,2247
600711,47362
600712,26633
600713,24233
600714,33115
600715,7290
600716,40549
600717,53878
600718,5812
600719,27687
600720,44597
600721,39408
600722,4786
600723,14978
600724,14739
600725,23532
600726,33027
600727,21533
600728,10127
600729,6846
600730,53283
600731,47110
600732,48602
600733,32198
600734,17379
600735,46970
600736,7373
600737,13444
600738,49669
600739,836
600740,27633
600741,4213
600742,10748
600743,32843
600744,37267
600745,673
600746,36566
600747,44470
600748,8070
600749,16382
600750,23059
600751,15663
600753,32321
600754,20841
600755,24518
600756,29883
600757,53010
600758,31322
600759,24860
600760,42646
600761,48559
600763,23717
600764,11398
600765,45783
600766,37935
600767,18490
600768,24611
600769,26021
600770,34467
600771,2189
600773,20505
600774,8643
600775,16586
600776,39015
600777,45412
600778,698
600779,52027
600780,20397
600781,12428
600782,8315
600783,27302
600784,47882
600785,15828
600787,9532
600789,14078
600790,17883
600791,36490
600792,48506
600793,37518
600794,31649
600795,29988
600796,36677
600797,12523
600798,36276
600800,51247
600801,40919
600802,32477
600803,19234
600804,18410
600805,23710
600807,40011
600808,47431
600809,20096
600810,24292
600811,40721
600812,38880
600814,25259
600815,30795
600816,44330
600817,5517
600818,43246
600819,42179
600820,27013
600821,22367
600822,6111
600823,48309
600824,38429
600825,31686
600826,9836
600827,51058
600828,35308
600829,23050
600830,17875
600831,47238
600833,25333
600834,32854
600835,10911
600836,10446
600837,6917
600838,14632
600839,50487
600841,23500
600843,37527
600844,49363
600845,22218
600846,36519
600847,5747
600848,21283
600850,26099
600851,23454
600853,27255
600854,49584
600855,13868
600856,16525
600857,6598
600858,33234
600859,35635
600860,23863
600861,2743
600862,47564
600863,2918
600864,33678
600865,45785
600866,53547
600867,12040
600868,20795
600869,13564
600870,32443
600871,44681
600872,4261
600873,3979
600874,34255
600875,41158
600876,27437
600877,32741
600879,32973
600880,37368
600881,2549
600882,26810
600883,46084
600884,42294
600885,5948
600886,28308
600887,33643
600888,50080
600889,9411
600890,21111
600891,4406
600892,21872
600893,26814
600894,39235
600895,21435
600896,50009
600897,44102
600898,38618
600900,7796
600901,8818
600903,48810
600908,47047
600909,5417
600917,32929
600919,45771
600926,32066
600929,32765
600933,49869
600936,49819
600939,37775
600958,52822
600959,12438
600960,48457
600961,7758
600962,22438
600963,34578
600965,11278
600966,15611
600967,21075
600968,52814
600969,41546
600970,38435
600971,31962
600973,29932
600975,20036
600976,29891
600977,272
600978,7736
600979,49116
600980,18661
600981,9995
600982,37174
600983,32293
600984,8296
600985,2866
600986,24106
600987,44185
600988,5913
600989,35358
600990,41950
600992,18526
600993,21952
600995,42098
600996,14482
600997,592
600998,47788
600999,16099
601000,24192
601001,18922
601002,43306
601003,36811
601005,33283
601006,37707
601007,1576
601008,4331
601009,6697
601010,5308
601011,11903
601012,5356
601015,21244
601016,25047
601018,34208
601019,33101
601020,39695
601021,7447
601028,8281
601038,44429
601058,43776
601066,40595
601068,16136
601069,7195
601077,51662
601086,27291
601088,38380
601098,14294
601099,36141
601100,18863
601101,45608
601106,39852
601107,44434
601108,51975
601111,44532
601113,31359
601116,17376
601117,34686
601118,25180
601126,13374
601127,37170
601128,35119
601137,12804
601138,4491
601139,15466
601155,25261
601158,53309
601162,28150
601163,2295
601166,32673
601168,11682
601169,43751
601177,47894
601179,80
601186,12142
601188,21273
601198,18088
601199,34381
601200,31037
601208,3412
601211,20042
601212,15325
601216,49437
601218,3756
601222,43406
601225,11033
601226,24272
601228,7595
601229,34085
601231,20928
601233,52939
601236,13267
601238,41765
601258,13501
601288,657
601298,38767
601311,36177
601318,4249
601326,52793
601328,49150
601330,15826
601333,47287
601336,21058
601339,18052
601360,43013
601366,22408
601368,15685
601369,46556
601375,15779
601377,4559
601388,10099
601390,26943
601398,8187
601500,26037
601515,27592
601518,30827
601519,26818
601555,36144
601558,19252
601566,39450
601567,21720
601577,4376
601579,9545
601588,50364
601595,46505
601598,3253
601599,29674
601600,44651
601601,3521
601606,16225
601607,46603
601608,21061
601611,25290
601615,7668
601616,48346
601618,32548
601619,26686
601628,7660
601633,23024
601636,22242
601666,52769
601668,42433
601669,3133
601677,28635
601678,28206
601688,41201
601698,8641
601699,14795
601717,16284
601718,18834
601727,35707
601766,37389
601777,25146
601788,52061
601789,10129
601798,14605
601799,27539
601800,41446
601801,52326
601808,31174
601811,5418
601818,11319
601828,13087
601838,33935
601857,828
601858,51967
601860,45022
601865,14502
601866,25920
601869,1511
601872,12961
601877,31827
601878,1782
601880,25478
601881,51364
601882,19459
601886,3063
601888,34195
601890,4056
601898,2764
601899,47383
601900,26385
601901,44406
601908,11417
601916,45653
601918,23677
601919,21488
601928,51271
601929,50503
601933,26893
601939,35177
601949,30523
601952,36556
601958,53130
601965,34289
601966,16689
601968,2030
601969,5749
601975,46958
601985,17000
601988,18508
601989,38681
601990,28147
601991,20046
601992,15303
601996,19524
601997,27023
601998,45790
601999,16428
603000,24823
603001,19394
603002,19766
603003,40427
603005,38924
603006,48104
603007,35213
603008,1572
603009,52428
603010,17949
603011,29835
603012,7819
603013,42508
603015,21735
603016,28028
603017,2508
603018,42337
603019,22267
603020,3181
603021,26398
603022,31906
603023,8981
603025,33048
603026,31902
603027,1834
603028,19384
603029,26846
603030,46740
603031,47625
603032,31022
603033,2250
603035,45028
603036,33519
603037,21140
603038,30707
603039,15242
603040,21618
603041,45618
603042,47367
603043,35419
603045,43621
603050,54173
603055,49423
603056,2037
603058,27157
603059,16648
603060,22286
603063,51339
603066,49005
603067,8074
603068,37148
603069,42574
603076,38976
603077,33079
603078,7127
603079,28312
603080,39484
603081,53182
603083,15321
603085,30169
603086,51539
603088,51333
603089,22996
603090,27892
603093,144
603096,43012
603098,48016
603099,1777
603100,27744
603101,27400
603103,40819
603105,43677
603106,3994
603108,53453
603110,54030
603111,22353
603113,24390
603115,23546
603116,38518
603117,6759
603118,18394
603121,46540
603123,38094
603126,13579
603127,10766
603128,15096
603129,33281
603131,33306
603133,33207
603136,30654
603138,50717
603139,42091
603156,51853
603157,34586
603158,41439
603159,46329
603160,28295
603161,31435
603165,12008
603166,46217
603167,14910
603168,31052
603169,38015
603177,31457
603178,46284
603179,25334
603180,37142
603181,30315
603183,45910
603185,21840
603186,47382
603187,1823
603188,8342
603189,32614
603192,43874
603196,30617
603197,47576
603198,35724
603199,6827
603200,24279
603203,21459
603208,1169
603214,24337
603217,38285
603218,2621
603220,41893
603222,24895
603223,44165
603225,10287
603226,33471
603227,24296
603228,49670
603229,29327
603232,17094
603233,42291
603236,10237
603238,32744
603239,27245
603256,26674
603258,14426
603259,29875
603260,9989
603266,26141
603267,44767
603268,43810
603269,9986
603277,33992
603278,21924
603279,14515
603283,3980
603286,8946
603288,52719
603289,52078
603297,23981
603298,47718
603299,32237
603300,22222
603301,6790
603303,304
603305,804
603306,34719
603308,39387
603309,13659
603311,39777
603313,51932
603315,35815
603316,50963
603317,39426
603318,20913
603319,24681
603320,19529
603321,44008
603322,5979
603323,9980
603327,11584
603328,52641
603329,48427
603330,42730
603331,13872
603332,26060
603333,15782
603335,30858
603336,15298
603337,35957
603338,16088
603339,38190
603345,45483
603348,47063
603351,31088
603355,51323
603356,20423
603357,44299
603358,10200
603359,42440
603360,48894
603363,3601
603365,43113
603366,2285
603367,44638
603368,23178
603369,17262
603377,5156
603378,22013
603379,22669
603380,15913
603383,6332
603385,40095
603386,36621
603387,51056
603388,5787
603389,30583
603390,36569
603393,15655
603396,33794
603398,18484
603399,48695
603416,30392
603421,27806
603429,16000
603444,41999
603456,42053
603458,15460
603466,38203
603477,18078
603486,24141
603488,42405
603489,4155
603496,14640
603499,11969
603500,21053
603501,39227
603505,29853
603506,14516
603507,14529
603508,44981
603515,25218
603516,27384
603517,38027
603518,30097
603519,26790
603520,21054
603527,28749
603528,33911
603530,38449
603533,13203
603535,11846
603536,14534
603538,8651
603555,2111
603556,8778
603557,28838
603558,27835
603559,39230
603566,40087
603567,41263
603568,23922
603569,13621
603577,22011
603578,19891
603579,22133
603580,22173
603583,34985
603585,7354
603586,12303
603587,15305
603588,13677
603589,3528
603590,47760
603595,53163
603596,12915
603598,44993
603599,30547
603600,25512
603601,18464
603602,158
603603,25830
603605,5014
603606,3369
603607,15053
603608,35041
603609,40281
603610,42171
603611,20370
603612,40681
603613,15048
603615,10832
603616,52230
603617,24132
603618,5615
603619,2784
603626,34883
603628,45537
603629,50036
603630,8527
603633,4644
603636,23438
603637,42727
603638,33455
603639,1326
603648,38500
603650,47080
603655,12463
603656,42586
603657,36851
603658,23635
603659,6634
603660,39002
603661,53559
603662,52246
603663,4756
603665,28837
603666,50846
603667,26477
603668,28802
603669,46307
603676,36717
603677,44527
603678,7754
603679,27215
603680,23476
603681,25408
603683,2833
603685,27200
603686,25052
603687,36708
603688,18005
603689,18563
603690,47056
603693,19100
603696,5958
603697,3163
603698,45718
603699,5939
603700,5213
603701,17493
603703,4106
603706,54178
603707,31545
603708,15168
603709,14965
603711,33966
603712,8014
603713,22343
603716,31663
603717,25937
603718,52936
603721,28719
603722,24512
603725,22498
603726,31495
603727,52324
603728,19816
603729,40916
603730,43038
603733,30038
603737,11714
603738,32658
603739,27363
603755,43770
603757,28615
603766,52598
603767,44762
603768,7909
603773,40472
603776,25179
603777,12388
603778,13453
603779,14783
603786,17724
603787,251
603788,33239
603789,22008
603790,40631
603797,27997
603798,250
603799,37794
603800,37603
603801,4827
603803,39500
603806,46699
603808,23939
603809,49941
603810,25748
603811,43267
603813,18443
603815,29308
603816,239
603817,38038
603818,46016
603819,43794
603822,9973
603823,33390
603825,5553
603826,21218
603828,36198
603829,1970
603833,47180
603838,44424
603839,3459
603843,18429
603848,13197
603855,47229
603856,24992
603858,38276
603859,23002
603860,3716
603861,47071
603863,48790
603866,23187
603867,57
603868,17916
603869,34685
603871,42778
603876,51324
603877,43950
603878,45399
603879,6916
603880,54042
603881,54200
603882,25001
603883,16232
603885,4704
603886,29324
603887,24076
603888,16664
603889,50012
603890,31372
603895,36237
603896,15714
603897,25161
603898,50321
603899,8464
603900,23548
603901,22052
603903,30771
603906,10923
603908,33949
603909,28244
603912,30239
603915,36664
603916,3782
603917,41339
603918,1488
603919,15598
603920,29071
603922,8478
603926,31756
603927,12720
603928,49711
603929,19368
603933,28525
603936,4666
603937,33357
603938,35299
603939,32104
603955,51914
603956,37807
603958,22308
603959,5504
603960,6180
603963,37275
603966,10945
603967,42223
603968,20520
603969,14969
603970,41629
603976,21372
603977,35906
603978,17844
603979,15793
603980,29433
603982,45476
603983,42621
603985,20797
603986,38592
603987,36071
603988,2044
603989,27206
603990,12162
603991,25524
603992,48716
603993,32815
603996,7362
603997,38316
603998,49313
603999,22735
688001,13733
688002,49856
688003,17289
688005,52911
688006,53177
688007,41567
688008,50570
688009,1648
688010,49511
688011,16953
688012,17613
688015,2584
688016,5576
688018,1963
688019,2626
688020,52429
688021,5999
688022,3003
688025,48341
688028,22114
688029,24429
688030,19072
688033,2276
688036,27459
688058,32030
688066,31897
688068,25831
688088,52135
688098,28667
688099,48384
688101,38494
688108,35255
688111,33036
688116,14585
688122,37367
688128,30802
688138,4856
688139,42857
688166,49383
688168,43773
688188,20716
688196,44348
688199,8150
688202,29778
688288,9885
688299,28356
688300,24869
688310,50626
688321,39223
688358,45763
688363,19257
688366,8220
688368,23952
688369,52912
688388,11703
688389,39914
830799,28848
830809,25415
831063,7330
831102,406
831173,48535
831213,999
831274,35272
831406,17974
831475,34304
831856,40764
831895,51346
831971,18403
832003,12878
832238,25499
832255,48057
832283,40578
832388,9690
832491,52694
832709,43650
832861,22461
833047,52866
833137,10338
833629,1576
833645,22162
833831,26817
834021,17569
834195,29909
834316,22038
834765,33370
834779,9260
835147,2166
836019,44603
836099,24741
837069,4557
838966,44410
838982,52702
872521,8948
