股票代码,经营范围
603859,电控设备及电源设备；组装电控设备。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）
603855,电器科技领域内的技术开发
603855,技术转让
603855,技术咨询
603855,技术服务，防爆电器
603855,防爆灯具
603855,照明灯具
603855,消防照明灯具
603855,船用配套设备
603855,防爆管件
603855,防爆仪表
603855,防爆变压器
603855,防爆电机
603855,配电箱
603855,低压电器元件
603855,空调设备
603855,电子元器件
603855,仪器仪表
603855,风机
603855,模具
603855,塑料制品
603855,配电开关控制设备的生产
603855,销售，防爆电气维护
603855,检修，照明灯具安装
603855,维护，道路照明工程，防爆及非防爆监控
603855,通讯
603855,网络系统及设施（厂用/矿用图像监控系统，厂用/矿用无线通信
603855,人员定位和紧急广播系统，网络交换机）的生产
603855,销售自产产品，从事货物及技术的进出口业务，工程管理服务，工业自动化领域内的技术开发
603855,技术咨询
603855,技术转让
603855,技术服务，节能减排
603855,新能源领域内的技术开发
603855,技术咨询
603855,技术转让
603855,技术服务，合同能源管理，电气产品生产，电力设备安装（除承装
603855,承修
603855,承试电力设施），机电设备安装（除特种设备），建筑智能化建设工程及施工。【依法须经批准的项目，经相关部门批准后方可开展经营活动】。
603860,技术开发
603860,技术推广
603860,技术转让
603860,技术咨询
603860,技术服务；销售计算机
603860,软件及辅助设备
603860,电子产品
603860,仪器仪表
603860,汽车；货物进出口
603860,技术进出口
603860,代理进出口；技术检测。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）
603863,环保再生纸
603863,转印纸
603863,热敏纸
603863,各类特种纸的研发
603863,生产和销售；收购本企业自用废纸；再生物资回收与销售，污水处理及再生利用；生产
603863,销售：文化纸，白板纸，牛卡纸，瓦楞纸，包装用纸，生活用纸；加工
603863,销售：纸箱，纸盒；制造
603863,销售：合成材料
603863,环境污染处理专用材料
603863,环保设备；销售：化工产品
603863,化工原料（危险化学品除外）；货物进出口，技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
603861,电力电子元器件制造；母线槽制造；电缆桥架制造；配电开关控制设备制造；电气设备修理；机械设备租赁；电力输送设施安装工程服务；货物进出口（专营专控商品除外）；技术进出口；信息系统集成服务；电子元器件批发；电子元器件零售；开关
603861,插座
603861,接线板
603861,电线电缆
603861,绝缘材料零售；电气设备批发；电气设备零售；电子
603861,通信与自动控制技术研究
603861,开发；电子产品设计服务；公路运营服务
603866,糕点（焙烤类糕点
603866,油炸类糕点
603866,蒸煮类糕点，月饼）生产加工，日用百货批发
603866,零售，农副产品收购，企业管理服务
603866,仓储服务（不含危险化学品），市场营销策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
603867,双氧水
603867,化学原料及化学制品的生产（涉及前置审批的产品凭有效许可证经营），危险化学品经营（《中华人民共和国危险化学品经营许可证》，《全国工业产品生产许可证》）。香料香精
603867,化肥（仅限氮
603867,钾肥及复合肥）
603867,食品添加剂的生产（凭有效许可证经营），压力容器的设计
603867,压力管道的设计（凭有效许可证经营），机械制造
603867,加工，化工设备安装（凡涉特种设备的凭有效许可证经营），经营进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。
603868,个人护理电器产品的研发
603868,生产
603868,委托生产加工及销售，以电动剃须刀和电吹风为主要产品。
603871,货物进出口
603871,代理进出口
603871,技术进出口；海上
603871,航空
603871,陆路国际货物运输代理；信息咨询（不含中介服务）；仓储服务。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）
603876,新能源汽车动力电池用基材
603876,铝
603876,铝合金板
603876,铝带
603876,铝卷材
603876,铝涂层料（危险品除外）
603876,铝材的深加工
603876,生产及销售；货运代理；货物仓储（危险品除外）；货物的装卸；有色金属产品的技术研发
603876,技术转让
603876,技术咨询服务；有色金属
603876,机电设备的销售；危险化学品的经营（限危险化学品经营许可证核定范围和方式经营）；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
603877,服装设计
603877,技术开发和生产
603877,制造
603877,批发
603877,零售；服装租赁；童装
603877,婴儿服装
603877,婴儿睡袋
603877,皮革制品
603877,羽绒制品
603877,服饰
603877,鞋帽
603877,袜子
603877,手套
603877,领带
603877,围巾
603877,披巾
603877,面纱
603877,化妆品
603877,内衣
603877,箱包
603877,眼镜
603877,香水
603877,纺织品
603877,玩具
603877,日用百货
603877,文教用品
603877,体育用品的研发
603877,批发
603877,零售
603877,网上销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
603879,合成树脂的研制与开发；自营和代理各类商品和技术的进出口（但涉及前置许可
603879,国家限定公司经营或禁止进出口的商品和技术除外）；生产
603879,销售：不饱和聚酯树脂
603879,聚氨酯树脂
603879,水性聚氨酯树脂及其原料
603879,辅料；顺丁烯二酸酐；可发性聚苯乙烯。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
603878,不锈钢管
603878,钢制管件
603878,木质包装制品制造；合金钢管销售；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品及技术除外)。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
603881,实业投资，计算机数据业务管理和服务，计算机软硬件开发，在信息技术
603881,通讯设备
603881,通信工程
603881,计算机软硬件系统及应用管理技术专业
603881,新能源应用领域内从事技术开发
603881,技术转让
603881,技术服务
603881,技术咨询，通信工程，物业管理；通信设备
603881,电子产品
603881,电器设备
603881,机电设备
603881,计算机软硬件及配件的销售，计算机系统集成，机电设备安装
603881,维护（除特种设备），网络工程，从事货物及技术的进出口业务；第一类增值电信业务中的因特网数据中心业务，人才中介（人才培训），建设工程监理服务，建设工程造价咨询。
603880,二类6864医用卫生材料及敷料的制造；贴剂
603880,贴膏剂的制造
603880,中药提取；一类基础外科手术器械
603880,物理治疗设备
603880,手术室
603880,急救室
603880,诊疗室设备及器具
603880,医用冷疗
603880,低温
603880,冷藏设备及器具
603880,医用高分子材料及制品的制造
603880,销售；救生救援装备的生产销售及技术开发转让
603880,咨询服务；织布；日用品
603880,运动用品及运动护具的研发
603880,制造
603880,销售；一类
603880,二类医疗器械仪器
603880,化妆品
603880,户外应急器材
603880,安防器材
603880,防护用品
603880,服装
603880,鞋帽
603880,携行具
603880,箱包
603880,通讯产品
603880,计算机软件及硬件
603880,直升机救援模拟训练系统
603880,激光模拟射击系统
603880,自动报靶系统
603880,射击分析系统的技术研发
603880,销售
603880,技术咨询服务；训练场地设计和系统集成的技术研发
603880,技术咨询服务；自营和代理各类商品及技术的进出口业务（国家禁止或限制企业经营的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
603883,西药零售；中药材零售；中药饮片零售；中成药零售；化学药制剂零售；抗生素制剂零售；生化药品零售；生物制品销售；门诊部；一类医疗器械零售；二类医疗器械零售；三类医疗器械零售；水生野生动物的经营利用；预包装食品（含冷藏冷冻食品）销售；预包装食品（含酒类）销售；散装食品（不含冷藏冷冻食品）销售；保健食品销售；特殊医学用途配方食品的销售；婴幼儿配方乳粉销售；其他婴幼儿配方食品的销售，预包装饮料酒批发；药品
